fold,demand_type,epoch,loss,mae,val_loss,val_mae,epoch_seconds
1,erratic,1,0.8268774151802063,0.7240943908691406,0.8232973217964172,0.7225431203842163,28.436509300023317
1,erratic,2,0.8092888593673706,0.7128625512123108,0.8198058605194092,0.717593252658844,26.365938999922946
1,erratic,3,0.8073092699050903,0.7114181518554688,0.8182425498962402,0.717423677444458,25.288911800133064
1,erratic,4,0.8058501482009888,0.710467517375946,0.8156843781471252,0.721281111240387,25.71487080003135
1,erratic,5,0.8046279549598694,0.7097848057746887,0.8241013884544373,0.7291008234024048,24.606437999987975
1,erratic,6,0.8028425574302673,0.7086144685745239,0.8282423615455627,0.7286166548728943,26.816514499951154
1,erratic,7,0.801356315612793,0.707636833190918,0.8309991955757141,0.7287559509277344,28.070812599966303
1,erratic,8,0.7999560832977295,0.7067137360572815,0.8362066149711609,0.7310688495635986,25.753136600134894
1,erratic,9,0.7952499985694885,0.7036657929420471,0.848121702671051,0.7349774837493896,26.376283699879423
