fold,demand_type,epoch,loss,mae,val_loss,val_mae,epoch_seconds
3,smooth,1,0.8479536175727844,0.7234236001968384,0.820310652256012,0.7213123440742493,25.853627600008622
3,smooth,2,0.8360103368759155,0.7158759832382202,0.8156967163085938,0.7187320590019226,25.54736590012908
3,smooth,3,0.834513247013092,0.7149556279182434,0.8140305280685425,0.718248724937439,25.947532000020146
3,smooth,4,0.8331538438796997,0.7141123414039612,0.8102647662162781,0.7166404128074646,25.109144899994135
3,smooth,5,0.8240886330604553,0.7088589668273926,0.8042113780975342,0.7140010595321655,25.11564169987105
3,smooth,6,0.8112914562225342,0.7016976475715637,0.8033872246742249,0.714426577091217,24.962707699975
3,smooth,7,0.8093274831771851,0.7005856037139893,0.8029134273529053,0.7139037847518921,26.297603499842808
3,smooth,8,0.8083299398422241,0.700031042098999,0.8054521083831787,0.7158982753753662,25.168902600184083
3,smooth,9,0.8073131442070007,0.6994624733924866,0.8031111359596252,0.7142969369888306,25.79262079996988
3,smooth,10,0.8065333962440491,0.6990838050842285,0.8026280403137207,0.7142502069473267,25.07416409999132
3,smooth,11,0.8057782053947449,0.6986610293388367,0.8049076199531555,0.7152876257896423,25.2659708999563
3,smooth,12,0.8050628304481506,0.6983286738395691,0.8047889471054077,0.7152676582336426,25.132568100001663
3,smooth,13,0.8043864369392395,0.6979801058769226,0.8064112663269043,0.7156040668487549,25.142231399891898
3,smooth,14,0.803865373134613,0.6977298855781555,0.8036788105964661,0.7146429419517517,25.459381900029257
3,smooth,15,0.8029860854148865,0.6972363591194153,0.8049011826515198,0.71531081199646,25.407513299956918
