fold,demand_type,epoch,loss,mae,epoch_seconds
1,erratic,1,0.8242067694664001,0.7227454781532288,26.44177639996633
1,erratic,2,0.8066326379776001,0.7113017439842224,26.15880660014227
1,erratic,3,0.8049905300140381,0.7101829648017883,26.239253900013864
1,erratic,4,0.8035045266151428,0.7092083096504211,26.288085100008175
