fold,demand_type,epoch,loss,mae,val_loss,val_mae,epoch_seconds
2,smooth,1,0.8450630307197571,0.7221570014953613,0.8923860788345337,0.7463546991348267,28.389354799874127
2,smooth,2,0.8334454298019409,0.7147321701049805,0.887966513633728,0.7450687885284424,26.13107920018956
2,smooth,3,0.8319381475448608,0.7138340473175049,0.8872023224830627,0.7452777624130249,26.522166199982166
2,smooth,4,0.8305217623710632,0.7130090594291687,0.8880757093429565,0.7455881237983704,25.79375519999303
2,smooth,5,0.8222594261169434,0.7081775069236755,0.8773140907287598,0.7403450608253479,26.412634399952367
2,smooth,6,0.809233546257019,0.7010020613670349,0.8693022727966309,0.7355477213859558,26.618073699995875
2,smooth,7,0.8068056702613831,0.6995230317115784,0.8645294904708862,0.7332422733306885,40.12176900007762
2,smooth,8,0.8057844042778015,0.6989827752113342,0.8620593547821045,0.7313601970672607,25.805910399882123
2,smooth,9,0.8048295378684998,0.6984447240829468,0.8603664636611938,0.7299842238426208,25.714617299847305
2,smooth,10,0.8039559721946716,0.6979249119758606,0.8579020500183105,0.7288982272148132,26.631494600092992
2,smooth,11,0.8030451536178589,0.6974385976791382,0.8565376400947571,0.7282183170318604,25.9833932002075
2,smooth,12,0.8021129965782166,0.6969646215438843,0.8602516651153564,0.728577196598053,26.6442335001193
2,smooth,13,0.8008500337600708,0.6963245868682861,0.8662551045417786,0.729219377040863,26.47639700002037
2,smooth,14,0.799954354763031,0.6958181858062744,0.8672429919242859,0.7291731238365173,26.977535600075498
2,smooth,15,0.7992373108863831,0.6953913569450378,0.8665618300437927,0.7285698652267456,26.127955300034955
2,smooth,16,0.7987553477287292,0.6951351761817932,0.8667005300521851,0.7286121845245361,26.265036900062114
