fold_label,demand_type,level,hierarchy_series,level_weight_share,ablation_wrmsse_contribution,minimum_test_days,maximum_test_days,ablation_level_wrmsse,full_xgb_level_wrmsse,fold,ablation_name,removed_feature_group,delta_level_wrmsse,feature_group_useful_at_level
Step17_Fold2_erratic_without_rolling,erratic,L6_State_Category,9,0.08333333333333333,0.05726384665401443,28,28,0.6871661598481732,0.7168524400234003,2,without_rolling,rolling,-0.02968628017522712,False
Step17_Fold2_erratic_without_rolling,erratic,L7_State_Department,15,0.08333333333333333,0.0665584512248048,28,28,0.7987014146976577,0.817607582861403,2,without_rolling,rolling,-0.01890616816374535,False
Step17_Fold2_erratic_without_rolling,erratic,L8_Store_Category,25,0.08333333333333333,0.07390314363323057,28,28,0.8868377235987669,0.9396480627660316,2,without_rolling,rolling,-0.05281033916726474,False
Step17_Fold2_erratic_without_rolling,erratic,L9_Store_Department,39,0.08333333333333333,0.07994920489488708,28,28,0.9593904587386449,0.9453714219988378,2,without_rolling,rolling,0.01401903673980709,True
Step17_Fold2_intermittent_without_calendar,intermittent,L10_Item,191,0.08333333333333333,0.07000092090619475,28,28,0.840011050874337,0.8271923431148062,2,without_calendar,calendar,0.012818707759530867,True
Step17_Fold2_intermittent_without_calendar,intermittent,L11_Item_State,198,0.08333333333333333,0.0697606059503374,28,28,0.8371272714040487,0.8239574062002994,2,without_calendar,calendar,0.013169865203749298,True
Step17_Fold2_intermittent_without_calendar,intermittent,L12_Item_Store,200,0.08333333333333333,0.06971265127782224,28,28,0.8365518153338669,0.8233444985239332,2,without_calendar,calendar,0.0132073168099337,True
Step17_Fold2_intermittent_without_calendar,intermittent,L1_Total,1,0.08333333333333333,0.13486698512259054,28,28,1.6184038214710865,1.3967003035691523,2,without_calendar,calendar,0.2217035179019342,True
Step17_Fold2_intermittent_without_calendar,intermittent,L2_State,3,0.08333333333333333,0.1127526571781153,28,28,1.3530318861373838,1.210888453393427,2,without_calendar,calendar,0.1421434327439568,True
Step17_Fold2_intermittent_without_calendar,intermittent,L3_Store,10,0.08333333333333333,0.08847787960533261,28,28,1.0617345552639914,0.9795126831914536,2,without_calendar,calendar,0.08222187207253784,True
Step17_Fold2_intermittent_without_calendar,intermittent,L4_Category,3,0.08333333333333334,0.11441572968750918,28,28,1.37298875625011,1.2256599198140652,2,without_calendar,calendar,0.14732883643604477,True
Step17_Fold2_intermittent_without_calendar,intermittent,L5_Department,7,0.08333333333333333,0.09975495659030809,28,28,1.197059479083697,1.093247612776523,2,without_calendar,calendar,0.1038118663071741,True
Step17_Fold2_intermittent_without_calendar,intermittent,L6_State_Category,9,0.08333333333333333,0.09750600705808843,28,28,1.1700720846970611,1.0765320486988532,2,without_calendar,calendar,0.09354003599820793,True
Step17_Fold2_intermittent_without_calendar,intermittent,L7_State_Department,21,0.08333333333333333,0.08940252969983338,28,28,1.0728303563980006,1.0044536893262377,2,without_calendar,calendar,0.06837666707176293,True
Step17_Fold2_intermittent_without_calendar,intermittent,L8_Store_Category,30,0.08333333333333333,0.07940338328504189,28,28,0.9528405994205027,0.902406498163085,2,without_calendar,calendar,0.05043410125741765,True
Step17_Fold2_intermittent_without_calendar,intermittent,L9_Store_Department,60,0.08333333333333333,0.07787229848171397,28,28,0.9344675817805677,0.8988529107555479,2,without_calendar,calendar,0.035614671025019806,True
Step17_Fold2_intermittent_without_event_snap,intermittent,L10_Item,191,0.08333333333333333,0.06854550897244566,28,28,0.8225461076693479,0.8271923431148062,2,without_event_snap,event_snap,-0.00464623544545828,False
Step17_Fold2_intermittent_without_event_snap,intermittent,L11_Item_State,198,0.08333333333333333,0.06830352232332182,28,28,0.8196422678798618,0.8239574062002994,2,without_event_snap,event_snap,-0.004315138320437617,False
Step17_Fold2_intermittent_without_event_snap,intermittent,L12_Item_Store,200,0.08333333333333333,0.06825261692421286,28,28,0.8190314030905543,0.8233444985239332,2,without_event_snap,event_snap,-0.004313095433378877,False
Step17_Fold2_intermittent_without_event_snap,intermittent,L1_Total,1,0.08333333333333333,0.10929513681720944,28,28,1.3115416418065133,1.3967003035691523,2,without_event_snap,event_snap,-0.08515866176263898,False
Step17_Fold2_intermittent_without_event_snap,intermittent,L2_State,3,0.08333333333333333,0.09552485818954784,28,28,1.1462982982745742,1.210888453393427,2,without_event_snap,event_snap,-0.0645901551188528,False
Step17_Fold2_intermittent_without_event_snap,intermittent,L3_Store,10,0.08333333333333333,0.07874024162278838,28,28,0.9448828994734606,0.9795126831914536,2,without_event_snap,event_snap,-0.03462978371799297,False
Step17_Fold2_intermittent_without_event_snap,intermittent,L4_Category,3,0.08333333333333334,0.09703423086829277,28,28,1.164410770419513,1.2256599198140652,2,without_event_snap,event_snap,-0.06124914939455217,False
Step17_Fold2_intermittent_without_event_snap,intermittent,L5_Department,7,0.08333333333333333,0.08740355343486204,28,28,1.0488426412183447,1.093247612776523,2,without_event_snap,event_snap,-0.04440497155817824,False
Step17_Fold2_intermittent_without_event_snap,intermittent,L6_State_Category,9,0.08333333333333333,0.08687225290556827,28,28,1.0424670348668192,1.0765320486988532,2,without_event_snap,event_snap,-0.034065013832033975,False
Step17_Fold2_intermittent_without_event_snap,intermittent,L7_State_Department,21,0.08333333333333333,0.0817980582856843,28,28,0.9815766994282117,1.0044536893262377,2,without_event_snap,event_snap,-0.022876989898026,False
Step17_Fold2_intermittent_without_event_snap,intermittent,L8_Store_Category,30,0.08333333333333333,0.07382175391262873,28,28,0.8858610469515448,0.902406498163085,2,without_event_snap,event_snap,-0.016545451211540274,False
Step17_Fold2_intermittent_without_event_snap,intermittent,L9_Store_Department,60,0.08333333333333333,0.07397648781926977,28,28,0.8877178538312372,0.8988529107555479,2,without_event_snap,event_snap,-0.011135056924310605,False
Step17_Fold2_intermittent_without_lag,intermittent,L10_Item,191,0.08333333333333333,0.0693883841190691,28,28,0.8326606094288292,0.8271923431148062,2,without_lag,lag,0.005468266314023085,True
Step17_Fold2_intermittent_without_lag,intermittent,L11_Item_State,198,0.08333333333333333,0.06912534333170962,28,28,0.8295041199805155,0.8239574062002994,2,without_lag,lag,0.005546713780216095,True
Step17_Fold2_intermittent_without_lag,intermittent,L12_Item_Store,200,0.08333333333333333,0.06907524063004733,28,28,0.828902887560568,0.8233444985239332,2,without_lag,lag,0.005558389036634748,True
Step17_Fold2_intermittent_without_lag,intermittent,L1_Total,1,0.08333333333333333,0.11304396446274217,28,28,1.356527573552906,1.3967003035691523,2,without_lag,lag,-0.040172730016246216,False
Step17_Fold2_intermittent_without_lag,intermittent,L2_State,3,0.08333333333333333,0.09892840078011297,28,28,1.1871408093613558,1.210888453393427,2,without_lag,lag,-0.02374764403207119,False
Step17_Fold2_intermittent_without_lag,intermittent,L3_Store,10,0.08333333333333333,0.08089934128420863,28,28,0.9707920954105036,0.9795126831914536,2,without_lag,lag,-0.008720587780949973,False
Step17_Fold2_intermittent_without_lag,intermittent,L4_Category,3,0.08333333333333334,0.09977444077872748,28,28,1.1972932893447297,1.2256599198140652,2,without_lag,lag,-0.02836663046933552,False
Step17_Fold2_intermittent_without_lag,intermittent,L5_Department,7,0.08333333333333333,0.08957720799277821,28,28,1.0749264959133387,1.093247612776523,2,without_lag,lag,-0.018321116863184272,False
Step17_Fold2_intermittent_without_lag,intermittent,L6_State_Category,9,0.08333333333333333,0.08905083391076032,28,28,1.068610006929124,1.0765320486988532,2,without_lag,lag,-0.007922041769729216,False
Step17_Fold2_intermittent_without_lag,intermittent,L7_State_Department,21,0.08333333333333333,0.08358770006639762,28,28,1.0030524007967716,1.0044536893262377,2,without_lag,lag,-0.0014012885294660826,False
Step17_Fold2_intermittent_without_lag,intermittent,L8_Store_Category,30,0.08333333333333333,0.07518755544129005,28,28,0.9022506652954806,0.902406498163085,2,without_lag,lag,-0.00015583286760445514,False
Step17_Fold2_intermittent_without_lag,intermittent,L9_Store_Department,60,0.08333333333333333,0.07521323082287663,28,28,0.9025587698745197,0.8988529107555479,2,without_lag,lag,0.0037058591189718104,True
Step17_Fold2_intermittent_without_price,intermittent,L10_Item,191,0.08333333333333333,0.06830566454704533,28,28,0.819667974564544,0.8271923431148062,2,without_price,price,-0.007524368550262173,False
Step17_Fold2_intermittent_without_price,intermittent,L11_Item_State,198,0.08333333333333333,0.06807314382344505,28,28,0.8168777258813407,0.8239574062002994,2,without_price,price,-0.007079680318958781,False
Step17_Fold2_intermittent_without_price,intermittent,L12_Item_Store,200,0.08333333333333333,0.06802170139323256,28,28,0.8162604167187908,0.8233444985239332,2,without_price,price,-0.007084081805142417,False
Step17_Fold2_intermittent_without_price,intermittent,L1_Total,1,0.08333333333333333,0.10221225282099407,28,28,1.2265470338519289,1.3967003035691523,2,without_price,price,-0.17015326971722344,False
Step17_Fold2_intermittent_without_price,intermittent,L2_State,3,0.08333333333333333,0.09193331715067309,28,28,1.1031998058080772,1.210888453393427,2,without_price,price,-0.1076886475853498,False
Step17_Fold2_intermittent_without_price,intermittent,L3_Store,10,0.08333333333333333,0.07728045384591137,28,28,0.9273654461509364,0.9795126831914536,2,without_price,price,-0.05214723704051716,False
Step17_Fold2_intermittent_without_price,intermittent,L4_Category,3,0.08333333333333334,0.09295743100474764,28,28,1.1154891720569715,1.2256599198140652,2,without_price,price,-0.11017074775709368,False
Step17_Fold2_intermittent_without_price,intermittent,L5_Department,7,0.08333333333333333,0.08438765112657581,28,28,1.0126518135189098,1.093247612776523,2,without_price,price,-0.08059579925761318,False
Step17_Fold2_intermittent_without_price,intermittent,L6_State_Category,9,0.08333333333333333,0.08535230992901488,28,28,1.0242277191481786,1.0765320486988532,2,without_price,price,-0.052304329550674655,False
Step17_Fold2_intermittent_without_price,intermittent,L7_State_Department,21,0.08333333333333333,0.08082353673537172,28,28,0.9698824408244607,1.0044536893262377,2,without_price,price,-0.03457124850177695,False
Step17_Fold2_intermittent_without_price,intermittent,L8_Store_Category,30,0.08333333333333333,0.07333930910010542,28,28,0.880071709201265,0.902406498163085,2,without_price,price,-0.022334788961820062,False
Step17_Fold2_intermittent_without_price,intermittent,L9_Store_Department,60,0.08333333333333333,0.07368057398890586,28,28,0.8841668878668704,0.8988529107555479,2,without_price,price,-0.014686022888677486,False
Step17_Fold2_intermittent_without_rolling,intermittent,L10_Item,191,0.08333333333333333,0.07216099748925905,28,28,0.8659319698711087,0.8271923431148062,2,without_rolling,rolling,0.03873962675630249,True
Step17_Fold2_intermittent_without_rolling,intermittent,L11_Item_State,198,0.08333333333333333,0.07190405537030696,28,28,0.8628486644436836,0.8239574062002994,2,without_rolling,rolling,0.03889125824338413,True
Step17_Fold2_intermittent_without_rolling,intermittent,L12_Item_Store,200,0.08333333333333333,0.07185500564022103,28,28,0.8622600676826524,0.8233444985239332,2,without_rolling,rolling,0.03891556915871919,True
Step17_Fold2_intermittent_without_rolling,intermittent,L1_Total,1,0.08333333333333333,0.108832832132675,28,28,1.3059939855921001,1.3967003035691523,2,without_rolling,rolling,-0.0907063179770522,False
Step17_Fold2_intermittent_without_rolling,intermittent,L2_State,3,0.08333333333333333,0.09771783718876177,28,28,1.1726140462651413,1.210888453393427,2,without_rolling,rolling,-0.03827440712828567,False
Step17_Fold2_intermittent_without_rolling,intermittent,L3_Store,10,0.08333333333333333,0.0811994779582782,28,28,0.9743937354993384,0.9795126831914536,2,without_rolling,rolling,-0.005118947692115183,False
Step17_Fold2_intermittent_without_rolling,intermittent,L4_Category,3,0.08333333333333334,0.0974938497330019,28,28,1.1699261967960226,1.2256599198140652,2,without_rolling,rolling,-0.05573372301804258,False
Step17_Fold2_intermittent_without_rolling,intermittent,L5_Department,7,0.08333333333333333,0.09068502870003933,28,28,1.088220344400472,1.093247612776523,2,without_rolling,rolling,-0.005027268376050831,False
Step17_Fold2_intermittent_without_rolling,intermittent,L6_State_Category,9,0.08333333333333333,0.09106571470035822,28,28,1.0927885764042988,1.0765320486988532,2,without_rolling,rolling,0.01625652770544561,True
Step17_Fold2_intermittent_without_rolling,intermittent,L7_State_Department,21,0.08333333333333333,0.08671139344052241,28,28,1.040536721286269,1.0044536893262377,2,without_rolling,rolling,0.036083031960031375,True
Step17_Fold2_intermittent_without_rolling,intermittent,L8_Store_Category,30,0.08333333333333333,0.07770262640598667,28,28,0.9324315168718401,0.902406498163085,2,without_rolling,rolling,0.03002501870875507,True
Step17_Fold2_intermittent_without_rolling,intermittent,L9_Store_Department,60,0.08333333333333333,0.07799935711089404,28,28,0.9359922853307284,0.8988529107555479,2,without_rolling,rolling,0.03713937457518057,True
Step17_Fold2_lumpy_without_calendar,lumpy,L10_Item,182,0.08333333333333333,0.09461138256320968,28,28,1.1353365907585162,1.1186990988394083,2,without_calendar,calendar,0.016637491919107905,True
Step17_Fold2_lumpy_without_calendar,lumpy,L11_Item_State,197,0.08333333333333333,0.09415860358839132,28,28,1.129903243060696,1.1131907521090254,2,without_calendar,calendar,0.01671249095167049,True
